X1,X2,X3
0.185003954,0.511569783,0.471874877
0.726209142,0.91399585,0.653345623
0.165598198,0.340037289,0.309164471
0.572931891,0.789030522,0.297819817
0.740407712,0.710015309,0.384968782
0.159260401,0.847778127,0.670112948
0.288755716,0.712670443,0.339594893
0.830298795,0.274313949,0.426185284
0.21088363,0.317341394,0.057579725
0.083567433,0.370237325,0.216248451
0.453323624,0.286936121,0.903536506
0.888111302,0.525569276,0.524795742
0.357308688,0.948409808,0.135428624
0.979763831,0.377265023,0.687964117
0.212713387,0.272642639,0.443133816
0.598585431,0.434804222,0.559168851
0.338160159,0.47123731,0.104872692
0.226676385,0.839313515,0.22895419
0.492685578,0.595854045,0.459127005
0.30619356,0.80006547,0.128012102
0.331809931,0.098743344,0.548044472
0.144034908,0.355017213,0.595094305
0.047458531,0.293383481,0.637886902
0.757072231,0.148469534,0.360540946
0.157274715,0.726738,0.66799262
0.825271849,0.824731741,0.642813846
0.941652423,0.006539413,0.810427833
0.734706568,0.376498891,0.143412176
0.083156382,0.956011183,0.718692369
0.927239995,0.766949164,0.414210596
0.013743739,0.089372574,0.924090425
0.207488384,0.553705458,0.926399929
0.463777434,0.445167329,0.691137378
0.931090933,0.594746243,0.943272336
0.415243043,0.850209685,0.345150903
0.094407362,0.679083726,0.515818456
0.717937109,0.940328373,0.590588016
0.620730046,0.571865392,0.412494334
0.474703387,0.34251921,0.257007775
0.605856265,0.326837202,0.947742568
0.654921174,0.773221452,0.480684069
0.549873851,0.259988119,0.136594781
0.565071806,0.244396928,0.375019938
0.652571761,0.422761896,0.958301911
0.454008332,0.440190946,0.443699733
0.432677216,0.416916041,0.678360915
0.137205536,0.264406491,0.640401079
0.842420955,0.220941982,0.822049586
0.101588128,0.695041504,0.494435057
0.580269761,0.89038387,0.543968596
0.844184955,0.365979688,0.945696339
0.64304706,0.084493958,0.3175046
0.391164517,0.35239383,0.139037433
0.628138351,0.41216699,0.163834854
0.311367579,0.006262285,0.200204442
0.774796612,0.141336794,0.604321043
0.625339795,0.520815121,0.234771437
0.916311572,0.306839871,0.255696915
0.804306385,0.589002704,0.616063043
0.104276581,0.358071947,0.291121239
0.823531546,0.884391776,0.572005091
0.129716794,0.891754681,0.793099357
0.453598713,0.971051341,0.73886034
0.068343596,0.377239931,0.851332818
0.986065146,0.67531789,0.798546332
0.341329683,0.346106686,0.947820638
0.230412234,0.770920026,0.749970904
0.467597283,0.962714783,0.531653084
0.771778746,0.575625125,0.187913648
0.844498473,0.39410995,0.25534522
0.308063142,0.775066411,0.222928968
0.811206023,0.165845118,0.751609777
0.452525011,0.995168933,0.916016399
0.663590656,0.772891437,0.511860374
0.120688956,0.25855666,0.818074594
0.285352285,0.081652202,0.527637805
0.566590807,0.446333654,0.435273546
0.693602884,0.226342213,0.885822448
0.735670503,0.351713261,0.150705017
0.200623679,0.35402842,0.749759386
0.234074153,0.691474803,0.390758999
0.670337328,0.832567991,0.107896529
0.180091521,0.364577225,0.165659628
0.858539777,0.963000902,0.857713977
0.894864153,0.678223533,0.08069328
0.291070056,0.758233877,0.143749516
0.19396649,0.159240851,0.222492507
0.643784331,0.27397604,0.253189451
0.460964159,0.325930944,0.803758191
0.840662386,0.137230586,0.437528217
0.59994682,0.288748778,0.472264482
0.622201119,0.642416828,0.177782937
0.584290112,0.426998556,0.591390772
0.807308336,0.134917143,0.677873494
0.384791593,0.781290026,0.791002404
0.30831486,0.075502459,0.203570421
0.683127861,0.449343739,0.813196998
0.597389009,0.382783031,0.102187699
0.918409301,0.839718216,0.768613326
0.566017894,0.639996693,0.619740973
0.511753261,0.361655263,0.380808391
0.665023424,0.448576154,0.057036985
0.446823562,0.137587399,0.712145333
0.958961109,0.691083246,0.027567474
0.29830708,0.278364954,0.441896158
0.858211527,0.556486944,0.259199246
0.879596116,0.174002972,0.139488946
0.939954171,0.531145419,0.787743099
0.465137829,0.548921147,0.090065296
0.634787386,0.163844196,0.13394229
0.622248126,0.993092627,0.377472674
0.048322904,0.882873887,0.205652833
0.968207024,0.090621535,0.766906446
0.542616309,0.469382898,0.435721493
0.336888672,0.736045678,0.208775404
0.970894693,0.783221317,0.882905441
0.697367654,0.513932426,0.249594148
0.916796774,0.470675752,0.816775264
0.868666171,0.264822516,0.868014789
0.424396395,0.188945479,0.025323207
0.9426049,0.415403655,0.933209098
0.073588918,0.278704145,0.557736288
0.070552134,0.309027199,0.366045299
0.442405262,0.431818516,0.124040009
0.626470298,0.51296165,0.129100391
0.904339997,0.959839548,0.689090575
0.950761967,0.250670589,0.751109569
0.022169942,0.597612053,0.307948724
0.829631537,0.102823736,0.60799833
0.18640932,0.168962205,0.471441797
0.754388565,0.092875792,0.435649771
0.034193005,0.115309785,0.093004805
0.879917817,0.835990439,0.055433191
0.132672167,0.845616158,0.525577756
0.726930144,0.013269652,0.809561578
0.399255293,0.519163848,0.318430602
0.224598855,0.754960265,0.645716139
0.844684525,0.23361042,0.180702286
0.839587686,0.505992484,0.382925188
0.326783327,0.587991212,0.178685227
0.499929157,0.867444267,0.210935369
0.264634428,0.415876363,0.326845222
0.934466366,0.088276808,0.598656979
0.600424147,0.933384676,0.245553341
0.549221051,0.525247045,0.026774969
0.862105692,0.944047996,0.870525787
0.718155919,0.457362102,0.134223516
0.667124159,0.821443455,0.990440404
0.190832892,0.222915797,0.761594955
0.006824508,0.054579122,0.199542863
0.538786985,0.618832362,0.244287662
0.079575271,0.479942277,0.261389379
0.533929566,0.600887493,0.252612141
0.025939474,0.93876025,0.456118332
0.043825545,0.826962773,0.369143194
0.580651476,0.324574939,0.478467782
0.080501692,0.272026909,0.716995721
0.046954244,0.129087506,0.90832851
0.397031332,0.716357388,0.998334353
0.41346869,0.918743297,0.98496593
0.031643138,0.174008021,0.522369125
0.571726411,0.604574766,0.51169791
0.783052788,0.216127029,0.45841552
0.382885091,0.619163308,0.737740235
0.88579477,0.274344176,0.320678573
0.202960838,0.54412164,0.996813997
0.306201186,0.470336959,0.111746821
0.723388427,0.849721924,0.656441159
0.647794317,0.220095529,0.015115046
0.926904651,0.696193408,0.331359435
0.466993907,0.945582074,0.724722442
0.388167264,0.473985902,0.035077056
0.494203583,0.416020187,0.427646274
0.113790371,0.796760215,0.329962901
0.82538983,0.770641967,0.573903495
0.501389137,0.184270897,0.852894423
0.672833199,0.69739199,0.551840365
0.42812726,0.589565328,0.797862939
0.658516264,0.441413288,0.792635623
0.872863766,0.946189922,0.777107578
0.693214013,0.56631031,0.792600906
0.375330892,0.313838651,0.087059008
0.321173113,0.753419425,0.469469635
0.616860226,0.291458215,0.888227254
0.84975189,0.249702265,0.266824967
0.89113146,0.787112894,0.941742304
0.552704208,0.360807039,0.688648931
0.596710639,0.199617444,0.451992561
0.999317693,0.710589468,0.400298009
0.264763233,0.282974288,0.154856482
0.359215579,0.096351488,0.125443144
0.542403006,0.294152398,0.759845758
0.136880205,0.243098764,0.418787448
0.135422162,0.584919643,0.013666798
0.050240266,0.543630046,0.554001247
0.164607445,0.158237263,0.197319531
0.882137666,0.331700671,0.427893707
0.675307673,0.820859639,0.771360331
0.957694149,0.670638378,0.311571284
0.15429863,0.774787374,0.335271971
0.344962935,0.997569531,0.622849767
0.038958902,0.051908164,0.02141775
0.422161813,0.114227581,0.922497229
0.521194878,0.197506192,0.854470512
0.702128122,0.147752508,0.480179038
0.636718099,0.55625637,0.626809712
0.487823644,0.38313635,0.955037701
0.076339528,0.272033513,0.349789653
0.074563883,0.032754372,0.985337954
0.669455186,0.088763521,0.992672427
0.746090236,0.95268328,0.505229466
0.221226871,0.343242184,0.737292939
0.456299975,0.011971738,0.785215819
0.935594286,0.082223514,0.509245911
0.67589818,0.972082322,0.061430023
0.207752831,0.339807782,0.996530313
0.870378571,0.657724699,0.98136262
0.697336434,0.416202841,0.906267299
0.225130232,0.704487854,0.121530846
0.970332352,0.906906167,0.004319381
0.717570209,0.528981296,0.153134183
0.044256479,0.859233167,0.747357466
0.06097572,0.141623107,0.098007161
0.54009503,0.181848699,0.487335857
0.866714426,0.143383219,0.87556616
0.462010969,0.419243837,0.95648442
0.156656998,0.383696832,0.98298055
0.332282921,0.162621436,0.278993438
0.153953647,0.268279621,0.381982911
0.360153886,0.342045423,0.403775363
0.438662566,0.238972164,0.570783361
0.365863671,0.74532562,0.54950619
0.848833995,0.468645495,0.577793294
0.261461625,0.821886029,0.066614494
0.25122231,0.731665402,0.913675632
0.242373922,0.387777202,0.466686606
0.285775125,0.18286094,0.3714193
0.73021011,0.097728542,0.395647808
0.265902886,0.9767635,0.496818837
0.094934226,0.136183531,0.184619089
0.996033898,0.107701891,0.733592073
0.178468821,0.011185376,0.371744418
0.382649958,0.046436871,0.085422057
0.504171063,0.746171516,0.771861555
0.914156361,0.917275925,0.790464096
0.780003357,0.823020695,0.897485334
0.838563485,0.122420297,0.408875797
0.323156761,0.505274802,0.743394189
0.444331034,0.231792365,0.551231599
0.139941003,0.417987987,0.910310531
0.915865311,0.952923401,0.643649128
0.384625226,0.936197826,0.967075705
0.847124036,0.226479323,0.854163004
0.143710736,0.994289519,0.704993387
0.798302872,0.675201724,0.994731979
0.803820007,0.132577058,0.893425843
0.679062095,0.717709867,0.524261537
0.029395877,0.468881832,0.736373492
0.205813042,0.950943152,0.900445405
0.914872342,0.756008356,0.154519253
0.820772074,0.064009423,0.962379398
0.713983513,0.845991304,0.044552801
0.581219885,0.985733232,0.6425673
0.855879182,0.308945468,0.463927008
0.170082162,0.500202971,0.408945131
0.190003792,0.859352947,0.009305099
0.169870619,0.631236669,0.161448054
0.768297222,0.618375464,0.40712
0.824040721,0.849250019,0.895047193
0.28327715,0.562079312,0.540591611
0.322093345,0.321691107,0.848737733
0.454831895,0.65155407,0.088875001
0.059187846,0.350596481,0.757121191
0.117790858,0.325884049,0.939606683
0.495811961,0.298197322,0.134562463
0.470175872,0.522178212,0.561689121
0.637487608,0.956047947,0.351555018
0.990514842,0.475360668,0.409269226
0.856568872,0.366066476,0.10464876
0.696949703,0.18973493,0.048733585
0.013209285,0.110348435,0.925519418
0.619588048,0.888946369,0.907496206
0.990944533,0.462706039,0.4066279
0.817654607,0.863199623,0.879865527
0.226089008,0.902329868,0.148160591
0.264936976,0.110145205,0.90471921
0.251397898,0.090406598,0.887037795
0.948717404,0.686997592,0.546229788
0.303710622,0.651073806,0.477548049
0.357769593,0.249503034,0.340317746
0.992167542,0.546291848,0.025522071
0.268116096,0.26004262,0.421692709
0.041967902,0.313567027,0.960393517
0.56136653,0.544212398,0.426115931
0.237039009,0.213923841,0.711803271
0.222032055,0.354196147,0.379029503
0.433137173,0.957251196,0.159218652
0.973234568,0.788293993,0.017646509
0.06913356,0.176597374,0.09733199
0.531469126,0.528103292,0.566230062
0.316794854,0.900546899,0.004482962
0.009214814,0.592599359,0.585695499
0.026113359,0.895897313,0.330006005
0.644377211,0.859302699,0.364419408
0.777247099,0.084642311,0.287232702
0.49585166,0.191832556,0.413869327
0.080203301,0.711823371,0.847735008
0.109521443,0.283353958,0.663338146
0.006191219,0.944154631,0.955806847
0.384527181,0.421557337,0.371514524
0.765575039,0.711169979,0.639870776
0.410189095,0.754408607,0.379240332
0.184066224,0.072204296,0.501356846
0.720907502,0.082193411,0.150369591
0.157205581,0.313927173,0.251811314
0.806349309,0.321380956,0.68131983
0.259545725,0.92091834,0.786729127
0.135044366,0.598554039,0.899069572
0.469208682,0.514753708,0.276729816
0.350160511,0.525615838,0.651485799
0.156830449,0.629344772,0.270349529
0.147758303,0.950601201,0.843787237
0.196023565,0.547875612,0.829195145
0.440957569,0.543890155,0.755758991
0.715479465,0.190038469,0.875465458
0.234122465,0.216502148,0.892129231
0.122235779,0.80544681,0.522700626
0.338827102,0.506353445,0.927690508
0.699108449,0.848895037,0.764920792
0.704459747,0.753019096,0.572367085
0.374268176,0.231772283,0.093130233
0.30381871,0.82137177,0.745767855
0.068032022,0.13024233,0.764893168
0.470477463,0.082466111,0.111724392
0.534098763,0.004764836,0.506453071
0.760556887,0.477632871,0.272049866
0.242298553,0.477569066,0.732060854
0.523227744,0.454450171,0.576998797
0.733749838,0.362359667,0.226563399
0.674607365,0.343061514,0.62784167
0.951511321,0.225450753,0.543250484
0.786854018,0.603420684,0.45082454
0.561274812,0.946894428,0.212203348
0.158150756,0.300798458,0.129613422
0.486882474,0.890123808,0.167374503
0.191807948,0.158876602,0.20689997
0.377268564,0.501107482,0.703465255
0.280629615,0.440232821,0.747920147
0.136585999,0.879025292,0.730667973
0.248599594,0.517655637,0.48644858
0.669320434,0.258559957,0.34193433
0.325135569,0.58384912,0.010881141
0.855345167,0.636883768,0.084751651
0.446231415,0.456673564,0.8344226
0.904047138,0.708399091,0.544514632
