X1,X2,X3
0.011839099,0.92375322,0.034802451
0.202303807,0.41950073,0.173196733
0.846617992,0.202524718,0.751328317
0.199947019,0.817357909,0.1660246
0.929630131,0.628619243,0.98461913
0.252096846,0.577424506,0.350316999
0.423946355,0.115212389,0.387210582
0.084550359,0.322921287,0.115370322
0.627728235,0.469210313,0.542780456
0.875282367,0.714881506,0.803440825
0.165986797,0.81500165,0.149166792
0.92352417,0.80328915,0.833307025
0.682892956,0.274406837,0.587156062
0.807482988,0.524922327,0.802975474
0.127968449,0.575292944,0.117206259
0.828318158,0.873663769,0.787704638
0.682925125,0.422888455,0.647365202
0.971241625,0.181865707,0.988249117
0.858775963,0.119855515,0.823485706
0.24709697,0.62175376,0.285033355
0.16133425,0.630400845,0.147812722
0.71665282,0.143769452,0.787305996
0.088457253,0.910895436,0.170381177
0.898450734,0.827318198,0.927604802
0.307131366,0.041320775,0.398055778
0.546509432,0.712683622,0.503999727
0.126907018,0.552368359,0.133986002
0.818899686,0.54416286,0.828894987
0.034933342,0.297370751,-0.007738549
0.984556173,0.151240688,1.027985927
0.618669925,0.536119893,0.535662283
0.472855148,0.824832201,0.455196424
0.764638891,0.145998267,0.827350819
0.189515194,0.731485487,0.285225744
0.379064361,0.41771398,0.324964925
0.624057006,0.078007648,0.670640241
0.590576696,0.769277168,0.552205105
0.872438773,0.437040459,0.971819548
0.716267591,0.960688432,0.683791949
0.95640695,0.332059359,0.954637572
0.649213161,0.301381097,0.63745424
0.163068196,0.586370725,0.104150014
0.011968897,0.752435303,-0.073193775
0.535237709,0.243645976,0.630017701
0.208348599,0.981215246,0.203176757
0.478775467,0.714956261,0.426813881
0.599558442,0.882260233,0.586807308
0.012969085,0.669415535,-0.021184519
0.015163876,0.542533022,-0.048266854
0.990382757,0.874120101,0.980831076
0.579444075,0.683955335,0.647189576
0.365434421,0.043874499,0.307286361
0.409909109,0.806551268,0.463851633
0.6798922,0.86567555,0.680782678
0.958754659,0.477525311,1.016887047
0.693582238,0.129339537,0.664289703
0.982826147,0.224129502,0.891549062
0.310857898,0.491962702,0.273590875
0.036586179,0.635138043,-0.013553823
0.483902772,0.119229786,0.523495046
0.875106777,0.840664255,0.776245227
0.225231219,0.540918126,0.269546658
0.71102911,0.372633678,0.704832759
0.714961128,0.360050069,0.697476568
0.167094195,0.753532378,0.254524581
0.589013291,0.326407858,0.663262788
0.473250496,0.660223247,0.52143315
0.980979711,0.761308762,0.922336366
0.055110938,0.062402103,0.059240946
0.147512796,0.56198835,0.21475717
0.368143246,0.46080403,0.433528198
0.121196526,0.217089585,0.143910827
0.4025419,0.357557999,0.359529706
0.812573353,0.699281071,0.732603014
0.086835856,0.584118473,0.154047958
0.02391318,0.605558083,0.018678932
0.012963186,0.013630101,-0.080467297
0.029122757,0.824046192,0.062550079
0.352299349,0.21395522,0.431775856
0.303132527,0.347009663,0.253938045
0.134256379,0.812381523,0.19496309
0.814988439,0.873133989,0.881974989
0.074349324,0.515577459,0.11673532
0.949622197,0.378942658,1.028875625
0.879948482,0.631393253,0.864034731
0.405081636,0.034550315,0.438405085
0.918893303,0.750749571,0.87507026
0.821683292,0.098626994,0.803957231
0.18328971,0.959677177,0.238146632
0.790622499,0.287175753,0.840099114
0.538676724,0.752536282,0.616429409
0.435684552,0.572527757,0.352022052
0.976419889,0.783775844,0.888416014
0.234413186,0.715576756,0.296269537
0.608370954,0.949246441,0.593067256
0.674952247,0.0677545,0.750072638
0.038281918,0.76628243,0.092511726
0.268036319,0.571421395,0.279318694
0.826019921,0.045849627,0.857407413
0.697455887,0.906327748,0.683485263
0.593936353,0.143446903,0.652705579
0.539179388,0.52816816,0.452527705
0.33103525,0.298623898,0.261942372
0.292667759,0.471961412,0.317574502
0.940762429,0.320536394,0.967346037
0.695239649,0.263177995,0.602239149
0.422551844,0.829529669,0.324420626
0.172349534,0.995578339,0.12267717
0.395959799,0.138293253,0.301794325
0.154881811,0.214317326,0.075929748
0.548248177,0.667865234,0.552901168
0.151594712,0.227599996,0.145551354
0.978963664,0.665700114,1.039066105
0.706581203,0.858694226,0.755993963
0.020161838,0.242092711,0.009481094
0.948949603,0.180305048,0.971430542
0.326133871,0.174075886,0.254941559
0.745767865,0.038276728,0.809617188
0.693675169,0.128082233,0.750917765
0.021278973,0.787341775,0.097239245
0.535346854,0.064957403,0.491823462
0.169165249,0.216993572,0.213025602
0.623404176,0.280420858,0.554303673
0.144981585,0.70858958,0.130356287
0.966113406,0.529052392,0.982158938
0.866284763,0.467557501,0.96253251
0.64625167,0.947077132,0.593375143
0.671421862,0.332211862,0.705064196
0.113152043,0.388998641,0.140454179
0.815083645,0.196458111,0.802681535
0.189305516,0.832564096,0.098980192
0.581414705,0.231258396,0.50440485
0.615647129,0.2248539,0.560590387
0.501502674,0.665557974,0.545680571
0.484631252,0.803342047,0.443205574
0.787039493,0.598337365,0.85387037
0.250350012,0.518283202,0.176061414
0.930495667,0.776220398,0.936086928
0.466285375,0.054199682,0.503747295
0.215459281,0.725250137,0.154287166
0.876966795,0.131745547,0.882449545
0.191427305,0.029367242,0.266485042
0.669809835,0.381195429,0.622189488
0.799511988,0.942927321,0.825223629
0.738869228,0.228313651,0.74076725
0.646386665,0.739863456,0.553190666
0.686972731,0.542270652,0.770425482
0.452836002,0.986511844,0.542556961
0.792671793,0.816704754,0.875328818
0.433167184,0.539891983,0.471015847
0.91135435,0.000545498,0.968651535
0.134093141,0.963812781,0.116978874
0.862341686,0.56443561,0.808097429
0.070713487,0.127258534,0.065228095
0.670085384,0.766807062,0.708900199
0.821913102,0.593112666,0.887124364
0.263678564,0.278998025,0.273095295
0.240318031,0.990247934,0.337427452
0.908112663,0.137791061,0.824355239
0.454352335,0.284353991,0.49677005
0.838078382,0.061399932,0.87069589
0.059010444,0.049851095,0.002691658
0.627647838,0.37433758,0.698106117
0.741391273,0.572095267,0.68872567
0.141744142,0.850988104,0.150012271
0.266174372,0.015431599,0.303093024
0.007282689,0.188750288,0.029074603
0.956813672,0.14227219,1.02981154
0.272896676,0.452181882,0.217797052
0.354464507,0.911427448,0.270690415
0.225172192,0.777482879,0.212402462
0.940487735,0.991109693,1.028684938
0.348000989,0.118046801,0.268069602
0.638573674,0.668317686,0.653778847
0.806487955,0.235414383,0.896982917
0.820546936,0.250770823,0.813680023
0.045903975,0.01318342,0.068552271
0.069056775,0.989571671,0.111259037
0.488024653,0.555772417,0.501967054
0.562863673,0.823842007,0.575389037
0.674104128,0.833006571,0.670993594
0.373825531,0.842584427,0.343401684
0.019799408,0.076930252,-0.069943432
0.902710011,0.11930302,0.934414083
0.093411871,0.083411288,0.18122913
0.614237434,0.667118259,0.570952702
0.03470228,0.538632576,0.053053124
0.603075526,0.703983046,0.545307234
0.199541889,0.71951296,0.129126741
0.553819481,0.575153546,0.486084218
0.113086369,0.14470533,0.123650521
0.319612634,0.525529423,0.415787133
0.756599164,0.060773434,0.677852817
0.565424661,0.854962194,0.586224964
0.006706801,0.407229568,0.029984662
0.518579207,0.296649494,0.419282715
0.933345193,0.396113678,0.997626099
0.325283948,0.617305806,0.320010686
0.393910085,0.663659879,0.354706507
0.314003124,0.351037894,0.266067554
0.893868443,0.485029755,0.799756825
0.756180541,0.729926684,0.658834977
0.316942847,0.670260986,0.224399754
0.389172716,0.386634096,0.378945758
0.480181778,0.139793155,0.496323664
0.222752062,0.507229955,0.133852628
0.207376303,0.405079525,0.172116679
0.665364808,0.828311384,0.734429398
0.129513619,0.348335411,0.226067593
0.57051865,0.481075858,0.575568127
0.410668422,0.924680915,0.342183556
0.0664388,0.624033434,-0.002506276
0.825720094,0.086266676,0.846058429
0.395707046,0.326056471,0.482191286
0.978302195,0.429835746,0.884400349
0.396985767,0.944482922,0.32792804
0.751990922,0.851603173,0.781678231
0.627731632,0.035520676,0.654851018
0.844481535,0.408624736,0.866759735
0.866520289,0.366658184,0.938982395
0.077380142,0.588633226,-0.008562576
0.844875405,0.973343456,0.797823904
0.867058791,0.29934462,0.942831753
0.789814959,0.822824025,0.71680733
0.961987666,0.510809577,0.864439012
0.653446276,0.67326003,0.638370328
0.024604891,0.220309048,-0.00081637
0.545476658,0.892754442,0.628565398
0.610481176,0.915171003,0.673901556
0.507706265,0.241931401,0.546774827
0.941836347,0.805299034,0.979508761
0.693345497,0.529867983,0.7319984
0.399324483,0.388742256,0.335030356
0.287487508,0.464098664,0.200504095
0.381410329,0.761041546,0.412419744
0.308406857,0.420153095,0.255818931
0.749722419,0.379274551,0.828655762
0.816728176,0.228742061,0.881501254
0.632037814,0.120208216,0.607761468
0.485874169,0.421579095,0.45721643
0.499195505,0.759284424,0.421196471
0.968229128,0.632851032,1.05473129
0.930746955,0.250234172,0.96505172
0.238647506,0.228579429,0.290392218
0.896800006,0.095320818,0.991999728
0.895570882,0.750884672,0.821072636
0.532619564,0.715493284,0.463857379
0.223427019,0.36161484,0.18478213
0.430370691,0.27849562,0.421308722
0.666242265,0.490440813,0.676331378
0.063132883,0.737362919,0.12417062
0.410540318,0.721388623,0.433169347
0.806698931,0.583190394,0.753306453
0.847787781,0.882922961,0.832320961
0.074290628,0.869839564,0.156159874
0.656186301,0.538682915,0.716270409
0.705692133,0.983405532,0.65482478
0.501619952,0.148636227,0.44530181
0.51308851,0.691753119,0.596333666
0.721997848,0.425176838,0.799804897
0.789898375,0.717181501,0.718438589
0.456594585,0.714965285,0.439239989
0.494939219,0.432190281,0.491893364
0.950562107,0.678871827,0.971682951
0.816593494,0.235097808,0.916153123
0.833191182,0.546519718,0.823781611
0.551693921,0.535617372,0.485969711
0.846801335,0.657607378,0.749741308
0.675808372,0.997137978,0.635248932
0.937187959,0.522641726,0.883598257
0.067658758,0.832426647,0.140680773
0.271225986,0.774898309,0.211917698
0.099566877,0.617824734,0.190523845
0.019215242,0.992695985,0.105162054
0.053313884,0.386259427,0.013104005
0.573827873,0.941489719,0.667916323
0.334395342,0.62233139,0.252003402
0.526181954,0.763739204,0.472119067
0.972736548,0.46144501,1.062684165
0.649582742,0.567500038,0.678229928
0.968835196,0.691740603,0.956493618
0.601542905,0.39625776,0.508050276
0.663824094,0.322339027,0.586490449
0.466551752,0.388395101,0.49798398
0.014120623,0.663030235,0.0249314
0.625415277,0.185215543,0.555562101
0.339245675,0.828378907,0.361775082
0.46631171,0.868011512,0.390112608
0.817040511,0.976884022,0.901069795
0.390062514,0.301664662,0.352554396
0.802509505,0.664185454,0.800633729
0.170658165,0.504598346,0.077599829
0.85812548,0.757186112,0.917686421
0.869554768,0.462524571,0.935639667
0.231018612,0.106111967,0.192912122
0.85277959,0.395412743,0.851387373
0.206438257,0.761661552,0.247553873
0.972833445,0.44503032,0.987671178
0.654655598,0.79864329,0.644834852
0.48238541,0.15158335,0.432171609
0.354041807,0.431990169,0.435960121
0.680399444,0.57900722,0.698108328
0.907675491,0.498393737,0.992603589
0.300504576,0.317686408,0.26821805
0.264704627,0.422982257,0.293105712
0.185003954,0.511569783,0.227632445
0.726209142,0.91399585,0.660766647
0.165598198,0.340037289,0.173802811
0.572931891,0.789030522,0.564628153
0.740407712,0.710015309,0.760503463
0.159260401,0.847778127,0.206580157
0.288755716,0.712670443,0.221232855
0.830298795,0.274313949,0.741553326
0.21088363,0.317341394,0.296830222
0.083567433,0.370237325,0.068494001
0.453323624,0.286936121,0.469338715
0.888111302,0.525569276,0.924643908
0.357308688,0.948409808,0.3541024
0.979763831,0.377265023,1.071160511
0.212713387,0.272642639,0.251231803
0.598585431,0.434804222,0.630806148
0.338160159,0.47123731,0.432788133
0.226676385,0.839313515,0.199495642
0.492685578,0.595854045,0.513675825
0.30619356,0.80006547,0.375313262
0.331809931,0.098743344,0.425720348
0.144034908,0.355017213,0.153671328
0.047458531,0.293383481,-0.033547054
0.757072231,0.148469534,0.737622711
0.157274715,0.726738,0.070559581
0.825271849,0.824731741,0.732772151
0.941652423,0.006539413,0.851608159
0.734706568,0.376498891,0.760202001
0.083156382,0.956011183,0.16755676
0.927239995,0.766949164,0.890066338
0.013743739,0.089372574,0.043961207
0.207488384,0.553705458,0.264016583
0.463777434,0.445167329,0.426912476
0.931090933,0.594746243,1.02198306
0.415243043,0.850209685,0.377571076
0.094407362,0.679083726,0.143350367
0.717937109,0.940328373,0.796810739
0.620730046,0.571865392,0.607707294
0.474703387,0.34251921,0.492653559
0.605856265,0.326837202,0.542850307
0.654921174,0.773221452,0.612026243
0.549873851,0.259988119,0.6028613
0.565071806,0.244396928,0.549088534
0.652571761,0.422761896,0.63329019
0.454008332,0.440190946,0.41142478
0.432677216,0.416916041,0.395548587
0.137205536,0.264406491,0.159065613
0.842420955,0.220941982,0.876818205
0.101588128,0.695041504,0.187298838
0.580269761,0.89038387,0.648291933
0.844184955,0.365979688,0.889624373
0.64304706,0.084493958,0.671251337
0.391164517,0.35239383,0.37427017
0.628138351,0.41216699,0.71193113
0.311367579,0.006262285,0.406057562
0.774796612,0.141336794,0.847165242
0.625339795,0.520815121,0.575224577
0.916311572,0.306839871,0.94087553
0.804306385,0.589002704,0.889715042
0.104276581,0.358071947,0.119255281
0.823531546,0.884391776,0.903083198
0.129716794,0.891754681,0.120711342
0.453598713,0.971051341,0.498478574
0.068343596,0.377239931,0.024187909
0.986065146,0.67531789,1.049268202
0.341329683,0.346106686,0.436582958
0.230412234,0.770920026,0.228690476
0.467597283,0.962714783,0.485434499
0.771778746,0.575625125,0.85627799
0.844498473,0.39410995,0.780593178
0.308063142,0.775066411,0.32342668
0.811206023,0.165845118,0.832173918
0.452525011,0.995168933,0.465627379
0.663590656,0.772891437,0.680418548
0.120688956,0.25855666,0.188115744
0.285352285,0.081652202,0.350483471
0.566590807,0.446333654,0.483163178
0.693602884,0.226342213,0.733901466
0.735670503,0.351713261,0.82883047
0.200623679,0.35402842,0.250506231
0.234074153,0.691474803,0.206274975
0.670337328,0.832567991,0.573849867
0.180091521,0.364577225,0.089651315
0.858539777,0.963000902,0.852612602
0.894864153,0.678223533,0.949722718
0.291070056,0.758233877,0.271499634
0.19396649,0.159240851,0.211513425
0.643784331,0.27397604,0.725130549
0.460964159,0.325930944,0.459326554
0.840662386,0.137230586,0.84869362
0.59994682,0.288748778,0.535121496
0.622201119,0.642416828,0.566463627
0.584290112,0.426998556,0.514364548
0.807308336,0.134917143,0.744435832
0.384791593,0.781290026,0.32978723
0.30831486,0.075502459,0.358838224
0.683127861,0.449343739,0.672027496
0.597389009,0.382783031,0.646853878
0.918409301,0.839718216,0.964339163
0.566017894,0.639996693,0.661331536
0.511753261,0.361655263,0.538246174
0.665023424,0.448576154,0.705094124
0.446823562,0.137587399,0.523783127
0.958961109,0.691083246,0.933868742
0.29830708,0.278364954,0.299037245
0.858211527,0.556486944,0.834854581
0.879596116,0.174002972,0.91261727
0.939954171,0.531145419,0.915281535
0.465137829,0.548921147,0.52654553
0.634787386,0.163844196,0.540968365
0.622248126,0.993092627,0.607019001
0.048322904,0.882873887,0.005426358
0.968207024,0.090621535,1.045548452
0.542616309,0.469382898,0.606235873
0.336888672,0.736045678,0.250821811
0.970894693,0.783221317,1.043924903
0.697367654,0.513932426,0.730694579
0.916796774,0.470675752,0.998032213
0.868666171,0.264822516,0.910594399
0.424396395,0.188945479,0.504171449
0.9426049,0.415403655,0.985664406
0.073588918,0.278704145,0.149779423
0.070552134,0.309027199,0.1621888
0.442405262,0.431818516,0.493432863
0.626470298,0.51296165,0.634943799
0.904339997,0.959839548,0.912473247
0.950761967,0.250670589,1.000695708
0.022169942,0.597612053,-0.07773122
0.829631537,0.102823736,0.808152222
0.18640932,0.168962205,0.224828597
0.754388565,0.092875792,0.73634231
0.034193005,0.115309785,0.078918071
0.879917817,0.835990439,0.915911743
0.132672167,0.845616158,0.202524918
0.726930144,0.013269652,0.707335902
0.399255293,0.519163848,0.443884736
0.224598855,0.754960265,0.230921621
0.844684525,0.23361042,0.767973615
0.839587686,0.505992484,0.934211722
0.326783327,0.587991212,0.307284751
0.499929157,0.867444267,0.547961582
0.264634428,0.415876363,0.263640118
0.934466366,0.088276808,1.006855075
0.600424147,0.933384676,0.581312726
0.549221051,0.525247045,0.473627094
0.862105692,0.944047996,0.809925623
0.718155919,0.457362102,0.69331152
0.667124159,0.821443455,0.688199849
0.190832892,0.222915797,0.191190511
0.006824508,0.054579122,-0.079132923
0.538786985,0.618832362,0.561261101
0.079575271,0.479942277,0.147514703
0.533929566,0.600887493,0.54067221
0.025939474,0.93876025,0.022003756
0.043825545,0.826962773,0.114484256
0.580651476,0.324574939,0.511755449
0.080501692,0.272026909,0.15884115
0.046954244,0.129087506,0.100550264
0.397031332,0.716357388,0.443395124
0.41346869,0.918743297,0.333852057
0.031643138,0.174008021,-0.012656805
0.571726411,0.604574766,0.503309987
0.783052788,0.216127029,0.760953008
0.382885091,0.619163308,0.453413757
0.88579477,0.274344176,0.795971685
0.202960838,0.54412164,0.301643981
0.306201186,0.470336959,0.229858213
0.723388427,0.849721924,0.722988326
0.647794317,0.220095529,0.603695411
0.926904651,0.696193408,0.894961231
0.466993907,0.945582074,0.416898489
0.388167264,0.473985902,0.325620191
0.494203583,0.416020187,0.400792099
0.113790371,0.796760215,0.208720698
0.82538983,0.770641967,0.765579311
0.501389137,0.184270897,0.447837079
0.672833199,0.69739199,0.678676404
0.42812726,0.589565328,0.374289189
0.658516264,0.441413288,0.644628151
0.872863766,0.946189922,0.907237365
0.693214013,0.56631031,0.736874736
0.375330892,0.313838651,0.470026356
0.321173113,0.753419425,0.309905962
0.616860226,0.291458215,0.550118687
0.84975189,0.249702265,0.943142201
0.89113146,0.787112894,0.957957884
0.552704208,0.360807039,0.639641904
0.596710639,0.199617444,0.520337631
0.999317693,0.710589468,0.999097217
0.264763233,0.282974288,0.349471975
0.359215579,0.096351488,0.273700382
0.542403006,0.294152398,0.571173269
0.136880205,0.243098764,0.178417213
0.135422162,0.584919643,0.145634361
0.050240266,0.543630046,0.143270961
0.164607445,0.158237263,0.229793722
0.882137666,0.331700671,0.796819568
0.675307673,0.820859639,0.674927347
0.957694149,0.670638378,0.907503318
0.15429863,0.774787374,0.218655367
0.344962935,0.997569531,0.395324171
0.038958902,0.051908164,-0.055520562
0.422161813,0.114227581,0.349188798
0.521194878,0.197506192,0.491718643
0.702128122,0.147752508,0.789630198
0.636718099,0.55625637,0.643593419
0.487823644,0.38313635,0.517628391
0.076339528,0.272033513,0.124467448
0.074563883,0.032754372,0.075110412
0.669455186,0.088763521,0.667298501
0.746090236,0.95268328,0.775835526
0.221226871,0.343242184,0.231745475
0.456299975,0.011971738,0.387585154
0.935594286,0.082223514,0.844191251
0.67589818,0.972082322,0.74927972
0.207752831,0.339807782,0.111820613
0.870378571,0.657724699,0.915323201
0.697336434,0.416202841,0.654750211
0.225130232,0.704487854,0.313170484
0.970332352,0.906906167,0.973365946
0.717570209,0.528981296,0.719336367
0.044256479,0.859233167,-0.032362238
0.06097572,0.141623107,0.082037497
0.54009503,0.181848699,0.493002709
0.866714426,0.143383219,0.958200895
0.462010969,0.419243837,0.48317501
0.156656998,0.383696832,0.240916322
0.332282921,0.162621436,0.313396757
0.153953647,0.268279621,0.153188341
0.360153886,0.342045423,0.273301912
0.438662566,0.238972164,0.530488682
0.365863671,0.74532562,0.405881184
0.848833995,0.468645495,0.768987343
0.261461625,0.821886029,0.344846713
0.25122231,0.731665402,0.253400473
0.242373922,0.387777202,0.240529645
0.285775125,0.18286094,0.261871155
0.73021011,0.097728542,0.715752314
0.265902886,0.9767635,0.311275177
0.094934226,0.136183531,0.169377223
0.996033898,0.107701891,0.934418306
0.178468821,0.011185376,0.134634982
0.382649958,0.046436871,0.453235898
0.504171063,0.746171516,0.547439087
0.914156361,0.917275925,0.893137891
0.780003357,0.823020695,0.828624309
0.838563485,0.122420297,0.74966511
0.323156761,0.505274802,0.358965386
0.444331034,0.231792365,0.361488659
0.139941003,0.417987987,0.095751351
0.915865311,0.952923401,0.928798959
0.384625226,0.936197826,0.343013041
0.847124036,0.226479323,0.907471005
0.143710736,0.994289519,0.243261001
0.798302872,0.675201724,0.801165923
0.803820007,0.132577058,0.781518531
0.679062095,0.717709867,0.655676055
0.029395877,0.468881832,-0.063697132
0.205813042,0.950943152,0.278529375
0.914872342,0.756008356,0.959443618
0.820772074,0.064009423,0.774816598
0.713983513,0.845991304,0.686986756
0.581219885,0.985733232,0.611542413
0.855879182,0.308945468,0.802995413
0.170082162,0.500202971,0.252340833
0.190003792,0.859352947,0.1380088
0.169870619,0.631236669,0.106592797
0.768297222,0.618375464,0.840065258
0.824040721,0.849250019,0.877478335
0.28327715,0.562079312,0.362457901
0.322093345,0.321691107,0.411656444
0.454831895,0.65155407,0.377908392
0.059187846,0.350596481,0.138915098
0.117790858,0.325884049,0.093250635
0.495811961,0.298197322,0.489958334
0.470175872,0.522178212,0.568147451
0.637487608,0.956047947,0.666047285
0.990514842,0.475360668,0.987240389
0.856568872,0.366066476,0.86643012
0.696949703,0.18973493,0.631229651
0.013209285,0.110348435,-0.064647989
0.619588048,0.888946369,0.641587869
0.990944533,0.462706039,0.971807781
0.817654607,0.863199623,0.736813335
0.226089008,0.902329868,0.150452587
0.264936976,0.110145205,0.206491504
0.251397898,0.090406598,0.176464395
0.948717404,0.686997592,1.002031055
0.303710622,0.651073806,0.230281637
0.357769593,0.249503034,0.392144888
0.992167542,0.546291848,0.985876124
0.268116096,0.26004262,0.252003655
0.041967902,0.313567027,0.088021309
0.56136653,0.544212398,0.518616355
0.237039009,0.213923841,0.202885987
0.222032055,0.354196147,0.216805303
0.433137173,0.957251196,0.520220152
0.973234568,0.788293993,1.024216415
0.06913356,0.176597374,0.110704221
0.531469126,0.528103292,0.447384708
0.316794854,0.900546899,0.308605282
0.009214814,0.592599359,0.077476582
0.026113359,0.895897313,-0.052528262
0.644377211,0.859302699,0.575896065
0.777247099,0.084642311,0.784382252
0.49585166,0.191832556,0.494563017
0.080203301,0.711823371,0.095717543
0.109521443,0.283353958,0.196628017
0.006191219,0.944154631,-0.002990626
0.384527181,0.421557337,0.407835781
0.765575039,0.711169979,0.74409215
0.410189095,0.754408607,0.441499421
0.184066224,0.072204296,0.237226855
0.720907502,0.082193411,0.622642453
0.157205581,0.313927173,0.198584682
0.806349309,0.321380956,0.744759408
0.259545725,0.92091834,0.342471636
0.135044366,0.598554039,0.064660004
0.469208682,0.514753708,0.4696461
0.350160511,0.525615838,0.275858091
0.156830449,0.629344772,0.243390127
0.147758303,0.950601201,0.103703853
0.196023565,0.547875612,0.212145704
0.440957569,0.543890155,0.402764464
0.715479465,0.190038469,0.791640562
0.234122465,0.216502148,0.277667579
0.122235779,0.80544681,0.204461717
0.338827102,0.506353445,0.25772066
0.699108449,0.848895037,0.714495228
0.704459747,0.753019096,0.733871864
0.374268176,0.231772283,0.456015826
0.30381871,0.82137177,0.302580068
0.068032022,0.13024233,0.005269825
0.470477463,0.082466111,0.498458755
0.534098763,0.004764836,0.450575671
0.760556887,0.477632871,0.772500626
0.242298553,0.477569066,0.144107336
0.523227744,0.454450171,0.46082473
0.733749838,0.362359667,0.710030261
0.674607365,0.343061514,0.665380899
0.951511321,0.225450753,0.960768399
0.786854018,0.603420684,0.769746933
0.561274812,0.946894428,0.494176334
0.158150756,0.300798458,0.251647068
0.486882474,0.890123808,0.411379538
0.191807948,0.158876602,0.199961822
0.377268564,0.501107482,0.475839695
0.280629615,0.440232821,0.359005489
0.136585999,0.879025292,0.117578165
0.248599594,0.517655637,0.149171742
0.669320434,0.258559957,0.755909739
0.325135569,0.58384912,0.257168453
0.855345167,0.636883768,0.887772148
0.446231415,0.456673564,0.433915992
